Age,EdLevel,Gender,MainBranch,YearsCode,YearsCodePro,PreviousSalary,ComputerSkills,Employed,codingLge,frontSkills,backFrame,db,deploy,tool,targetTask
<35,Master,Man,Dev,21,13,83460.0,19,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,NotDev,4,2,18016.0,4,0,1,0,1,0,1,1,0
>35,Undergraduate,Man,Dev,32,17,100214.0,11,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,10,5,52104.0,7,0,1,1,0,1,0,1,1
<35,Master,Man,Dev,18,15,64860.0,26,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,4,3,27923.0,12,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,4,38916.0,10,0,1,1,1,1,1,1,0
>35,PhD,Man,Dev,20,5,81074.0,8,0,1,0,0,0,1,1,0
<35,Master,Man,Dev,20,12,72744.0,6,0,1,1,1,0,0,1,0
<35,Undergraduate,Man,NotDev,10,4,77556.0,3,0,1,0,0,1,0,1,0
<35,Undergraduate,Man,Dev,17,11,25944.0,24,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,30,20,84019.0,9,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,22,19,75527.0,14,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,NotDev,10,6,51984.0,10,0,1,0,1,1,1,0,0
<35,Master,Man,Dev,6,5,36000.0,6,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,9,68507.0,6,0,1,1,1,1,0,1,0
>35,Other,Man,Dev,27,17,77182.0,13,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,20,12,136200.0,30,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,16,9,66888.0,9,0,1,1,0,1,1,1,0
<35,Master,Man,Dev,12,6,48644.0,18,1,1,1,1,1,1,0,0
<35,Master,Man,Dev,10,4,65940.0,19,1,1,1,1,1,1,1,1
>35,Master,Man,Dev,25,16,62040.0,10,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,9,5,55000.0,11,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,7,3,44400.0,9,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,4,3,55582.0,13,1,1,1,1,1,1,1,0
<35,Other,Woman,Dev,6,3,25944.0,6,0,1,1,0,0,1,1,0
<35,Undergraduate,Man,Dev,8,4,10188.0,10,1,1,1,1,1,0,1,0
<35,Master,Man,NotDev,5,5,55776.0,5,0,1,1,0,0,0,1,0
<35,Master,Man,NotDev,9,8,102693.0,13,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,19,10,15358.0,14,1,1,1,1,1,1,1,1
<35,Other,Man,Dev,22,12,53184.0,40,1,1,1,1,1,1,1,1
<35,Master,Man,Dev,14,8,45672.0,9,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,5,25131.0,5,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,3,54912.0,13,0,1,1,1,1,1,1,0
>35,Master,Man,Dev,23,14,43239.0,23,1,1,1,1,1,1,1,1
<35,NoHigherEd,Man,Dev,15,6,23352.0,14,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,5,4,45288.0,15,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,14,12,86478.0,12,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,1,0,8880.0,16,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,10,2,18228.0,24,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,9,4,75669.0,18,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,NotDev,8,3,22020.0,19,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,22,20,64737.0,14,0,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,15,9,72426.0,10,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,9,42000.0,33,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,20,11,86478.0,5,0,1,0,0,1,1,0,0
<35,Undergraduate,Man,Dev,12,3,15372.0,16,1,1,1,1,1,0,1,0
>35,Undergraduate,Man,Dev,23,16,89189.0,17,1,1,1,1,1,1,1,0
<35,Other,Woman,Dev,5,2,13212.0,7,0,1,1,0,0,1,1,0
>35,Master,Man,Dev,20,10,73944.0,10,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,5,62045.0,11,1,1,0,0,1,0,1,0
<35,Undergraduate,Man,Dev,4,3,90482.0,17,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,11,8,56211.0,8,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,17,7,35672.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,5,25944.0,18,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,NotDev,5,4,6696.0,5,0,1,1,1,0,0,0,0
>35,PhD,Man,Dev,15,10,61368.0,15,0,1,0,1,1,1,1,0
<35,Master,Man,Dev,17,7,30192.0,32,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,38,23,102224.0,4,0,1,1,1,0,0,0,0
>35,Undergraduate,NonBinary,Dev,13,13,58644.0,10,0,1,1,1,1,1,0,0
<35,Other,Man,Dev,10,8,71093.0,15,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,30,7,140088.0,25,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,4,51887.0,18,1,1,1,1,1,1,1,0
<35,Master,Man,NotDev,12,1,5.0,7,0,1,0,0,1,0,1,0
>35,Master,Man,Dev,22,15,20940.0,7,0,1,1,1,1,1,0,0
>35,Undergraduate,Man,Dev,22,20,49560.0,9,0,1,1,1,1,1,1,0
>35,Master,Man,Dev,15,6,75669.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,7,45241.0,12,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,4,10450.0,6,0,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,3,2,19728.0,11,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,2,19812.0,9,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,8,7,29316.0,26,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,41,26,116333.0,5,0,1,0,0,0,0,1,0
>35,PhD,Man,Dev,25,20,193889.0,5,0,1,0,0,1,0,1,0
<35,Master,Man,Dev,13,4,48456.0,8,0,1,0,0,1,0,1,0
<35,Master,Man,Dev,10,3,75669.0,13,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,NotDev,6,2,4908.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,4,7068.0,19,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,17,13,40489.0,22,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,4,25128.0,3,0,1,0,0,1,1,0,0
<35,NoHigherEd,Man,Dev,19,18,103408.0,14,1,1,1,1,0,1,1,0
<35,Other,Man,Dev,5,3,34900.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,2,4188.0,28,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,6,2,9773.0,8,0,0,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,7,162147.0,22,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,10,92492.0,14,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,7,43239.0,16,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,3,2,47826.0,10,0,1,1,1,1,1,1,0
<35,Master,Man,NotDev,13,7,7548.0,15,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,20,10,14604.0,16,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,14,5,59520.0,11,1,1,1,0,1,1,1,0
<35,NoHigherEd,Man,Dev,3,0,10632.0,1,0,1,0,0,0,0,0,0
<35,Master,Man,Dev,9,5,30716.0,17,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,5,5,19546.0,24,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,6,3,18876.0,14,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,20,10,45480.0,4,0,1,1,0,0,0,1,0
>35,Undergraduate,Man,Dev,14,8,54000.0,8,0,1,1,1,0,0,1,0
>35,Undergraduate,Man,Dev,30,20,54049.0,5,0,1,0,0,0,1,1,0
>35,Undergraduate,Man,Dev,8,5,45396.0,12,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,3,15384.0,12,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,12,9,32112.0,15,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,5,3,11724.0,16,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,10,1,68256.0,10,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,12,6,17385.0,26,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,13,10,56751.0,8,0,1,1,1,0,1,1,0
>35,Undergraduate,Man,Dev,11,11,60240.0,9,0,1,1,1,1,1,1,0
>35,Master,Man,NotDev,22,11,46764.0,4,0,0,0,0,0,1,1,0
>35,Undergraduate,Man,Dev,13,11,32676.0,8,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,10,60876.0,17,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,30,23,100200.0,40,1,1,1,1,1,1,1,1
<35,PhD,Man,Dev,10,3,55582.0,11,0,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,22,18,41885.0,9,1,1,1,1,1,0,0,0
>35,PhD,Man,NotDev,38,24,90804.0,1,0,1,0,0,0,0,0,0
<35,Other,Man,NotDev,3,0,9912.0,20,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,16,9,61200.0,15,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,14,4,36576.0,5,0,1,0,1,0,1,1,1
<35,Master,Woman,Dev,2,1,40910.0,6,0,1,1,1,0,0,1,0
<35,Undergraduate,Man,Dev,20,10,125000.0,21,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,23,20,210132.0,7,0,1,0,1,1,1,1,0
>35,PhD,Man,Dev,17,5,77316.0,12,0,1,0,0,1,1,1,0
>35,Undergraduate,Man,Dev,21,17,42000.0,33,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,20,15,140088.0,13,0,1,1,1,1,1,1,0
<35,PhD,Man,Dev,13,6,75669.0,23,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,9,6,29160.0,6,0,1,0,0,1,0,1,0
>35,Master,Woman,Dev,25,22,33732.0,7,0,1,1,1,1,0,1,0
<35,Master,Man,NotDev,13,10,75669.0,13,0,1,0,1,1,1,1,0
>35,Master,Man,Dev,35,20,64859.0,6,0,1,0,0,0,1,1,0
<35,Master,Man,Dev,20,8,96566.0,4,0,1,0,0,0,0,1,0
<35,Master,Man,Dev,9,4,52776.0,9,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,3,14916.0,8,0,1,1,0,1,1,1,0
>35,Other,Man,Dev,30,20,97284.0,9,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,5,50201.0,12,1,1,1,1,1,0,1,1
<35,Undergraduate,Man,Dev,6,2,29472.0,12,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,10,8,25020.0,21,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,1,6726.0,17,1,1,1,1,1,0,1,0
>35,Undergraduate,Man,Dev,23,17,42158.0,14,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,2,1,1584.0,15,1,1,1,1,1,1,0,0
>35,Undergraduate,Man,Dev,24,22,92052.0,4,0,1,0,0,1,0,1,0
>35,Undergraduate,Man,Dev,15,5,65922.0,13,0,1,1,1,1,1,1,0
<35,Master,Woman,Dev,6,3,6732.0,8,0,1,1,0,0,1,1,0
<35,Master,Man,Dev,10,5,40212.0,6,1,1,1,0,1,0,1,0
<35,Undergraduate,Man,Dev,15,8,15372.0,20,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,39,36,129718.0,10,0,1,0,0,1,0,1,1
>35,Other,Man,Dev,10,3,13932.0,14,1,1,1,0,1,1,1,0
<35,Master,Man,Dev,17,7,90482.0,15,1,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,43,40,53184.0,4,1,1,0,0,1,0,0,0
<35,Undergraduate,Man,NotDev,16,11,77556.0,9,0,1,1,0,0,1,1,1
>35,Other,Man,NotDev,33,26,37752.0,3,0,0,0,0,1,1,1,0
<35,Master,Man,NotDev,9,7,162638.0,9,0,1,0,0,1,1,1,0
>35,Master,Man,Dev,40,30,140527.0,15,0,1,1,0,1,1,1,0
<35,Other,Man,Dev,10,6,70264.0,12,0,1,1,0,0,1,1,0
<35,Undergraduate,Man,Dev,6,2,5160.0,12,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,18,14,42000.0,12,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,9,3,5028.0,11,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,6,2,17148.0,10,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,20,10,25944.0,8,1,1,1,0,1,0,0,0
<35,Undergraduate,Man,Dev,9,3,13962.0,35,1,1,1,1,1,1,1,1
<35,NoHigherEd,Man,Dev,6,3,25944.0,30,1,1,1,1,1,1,1,0
<35,PhD,Man,Dev,16,4,67021.0,11,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,13,10,71340.0,12,1,1,1,1,1,1,0,0
<35,Other,Man,Dev,5,3,23782.0,7,1,1,0,1,1,1,1,0
<35,Master,Man,Dev,11,4,48644.0,13,1,1,0,1,1,1,1,0
<35,Master,Man,Dev,12,7,7872.0,13,0,1,1,1,1,1,1,0
>35,Master,Man,Dev,37,25,102693.0,16,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,23,19,103408.0,41,1,1,1,1,1,1,1,1
<35,Master,Man,NotDev,10,5,84312.0,9,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,7,0,16752.0,11,0,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,11,7,49560.0,13,1,1,0,1,1,1,1,0
<35,Undergraduate,Woman,Dev,6,1,34380.0,13,1,1,1,1,1,1,1,0
<35,Master,Man,NotDev,5,2,51888.0,2,0,1,0,0,1,0,0,0
<35,Undergraduate,Man,Dev,4,4,25080.0,10,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,6073.0,9,1,1,0,1,1,1,1,0
>35,Other,Man,Dev,2,2,32429.0,7,0,1,1,0,1,1,1,0
>35,Undergraduate,Man,Dev,22,17,65746.0,10,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,2,44969.0,7,0,1,1,0,0,1,1,0
>35,Other,Man,Dev,34,23,56040.0,10,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,2,1,108098.0,13,0,1,1,1,0,1,1,0
<35,Undergraduate,Man,Dev,5,3,35278.0,20,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,15,12,50806.0,14,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,8,7,29364.0,3,0,1,0,0,1,0,0,0
<35,NoHigherEd,Man,Dev,10,5,58548.0,11,0,1,0,1,1,1,1,0
<35,Master,Man,Dev,7,2,6600.0,7,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,6,5,27225.0,8,0,1,1,0,1,0,1,0
<35,Undergraduate,Man,Dev,10,4,28308.0,8,1,1,1,0,0,0,1,0
<35,Undergraduate,Man,Dev,6,1,46267.0,6,0,1,0,1,1,0,1,0
<35,Undergraduate,Man,Dev,6,3,17292.0,3,0,1,0,0,1,0,0,0
<35,Other,Man,Dev,10,7,25944.0,19,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,34,25,43536.0,15,1,1,1,1,1,1,1,0
<35,Master,Woman,Dev,13,3,13464.0,7,1,1,1,1,1,0,0,0
<35,Other,Man,Dev,6,4,67020.0,24,0,1,1,1,1,1,1,1
<35,NoHigherEd,Man,Dev,2,1,12120.0,8,0,1,1,0,0,0,1,0
<35,Undergraduate,Man,Dev,5,1,1675.0,2,0,1,0,0,1,0,0,0
<35,Other,Man,Dev,6,2,23352.0,13,1,1,1,1,1,0,1,0
>35,Other,Man,Dev,32,8,11832.0,10,0,1,1,0,1,1,1,0
<35,Master,Man,Dev,11,5,57072.0,12,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,15,7,16752.0,13,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,18,15,41885.0,23,1,1,1,1,1,1,1,0
<35,Undergraduate,Woman,NotDev,7,5,55296.0,13,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,17,2,16296.0,5,0,1,0,0,0,1,1,0
<35,Master,Man,Dev,14,7,25944.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,3,50592.0,5,0,1,0,0,0,1,1,0
>35,Master,Man,Dev,25,20,86478.0,10,0,1,0,1,1,1,1,0
<35,Master,Woman,Dev,7,3,70132.0,12,0,1,0,0,1,1,1,0
<35,Master,Man,Dev,15,5,216196.0,14,1,1,1,1,1,1,0,0
>35,Other,Man,Dev,19,18,95126.0,7,0,1,1,0,0,1,1,0
<35,Undergraduate,Man,Dev,13,7,29320.0,5,0,1,1,0,0,0,1,0
>35,Other,Man,Dev,25,10,15564.0,15,1,1,1,1,1,1,1,1
<35,PhD,Man,Dev,10,0,135123.0,8,0,1,0,0,1,1,1,1
>35,NoHigherEd,Man,Dev,27,26,84019.0,10,0,1,1,1,0,1,1,1
<35,NoHigherEd,Man,Dev,20,11,25944.0,12,1,1,1,1,1,0,0,1
<35,Undergraduate,Man,Dev,15,10,23064.0,12,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,3,8076.0,21,0,1,1,1,1,1,1,0
<35,Master,Man,Dev,6,3,5028.0,7,0,1,0,0,1,1,1,0
<35,Other,Man,Dev,4,3,5028.0,14,1,1,1,1,1,1,1,0
<35,Other,NonBinary,Dev,6,4,36753.0,11,1,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,3,8376.0,14,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,3,8556.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,3,20112.0,18,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,11,6,48600.0,7,0,1,0,1,0,1,1,0
<35,Master,Man,Dev,20,1,18192.0,14,0,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,11,10,70264.0,2,0,1,0,0,0,0,0,0
<35,Master,Man,Dev,11,2,19452.0,17,1,1,1,1,1,1,1,1
<35,NoHigherEd,Man,Dev,5,2,27025.0,8,0,1,0,0,1,1,1,1
<35,Master,Man,Dev,5,0,13044.0,14,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,9,3,25980.0,23,1,1,1,1,1,1,1,0
<35,PhD,Man,Dev,18,10,118908.0,8,0,1,0,1,1,1,1,0
>35,Master,Man,Dev,36,27,67500.0,15,0,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,7,2,19200.0,36,1,1,1,1,1,1,1,1
<35,Other,Man,Dev,6,2,38916.0,5,0,1,0,1,1,1,0,0
>35,Other,Man,Dev,32,24,84019.0,21,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,4,30000.0,10,1,1,1,1,1,1,1,0
<35,Other,NonBinary,Dev,13,7,31022.0,12,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,5,2,48648.0,7,1,1,1,0,1,0,0,0
<35,Undergraduate,Man,Dev,10,4,10632.0,22,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,9,5,95361.0,22,1,1,1,1,1,1,1,1
>35,Undergraduate,Man,Dev,24,20,71739.0,9,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,NotDev,14,10,30018.0,7,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,18,10,63983.0,19,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,21,16,70264.0,15,1,1,1,1,1,1,1,0
>35,PhD,Man,Dev,37,10,64630.0,4,0,1,0,0,0,0,1,0
>35,Undergraduate,Man,Dev,29,17,48000.0,11,1,1,1,1,1,1,1,0
>35,Other,Man,Dev,20,3,41077.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,10,7,60000.0,15,0,1,1,0,1,1,1,0
>35,Other,Man,Dev,36,26,80064.0,12,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,3,1,8808.0,10,0,1,0,0,1,1,1,0
<35,Undergraduate,Man,Dev,8,4,5496.0,16,1,1,1,1,1,0,0,0
<35,Undergraduate,Man,Dev,20,5,86853.0,10,1,1,0,1,1,1,1,0
<35,Master,Man,Dev,3,3,25944.0,10,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,0,5864.0,12,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,5,3,48000.0,19,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,7,5,78156.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,12972.0,24,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,30,10,81074.0,14,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,12,10,56940.0,9,0,1,0,1,1,1,1,0
>35,NoHigherEd,Man,Dev,25,20,38916.0,11,1,1,1,1,1,0,1,0
<35,Undergraduate,Man,Dev,2,1,1344.0,1,0,1,0,0,0,0,0,0
>35,Undergraduate,Man,Dev,25,12,71093.0,23,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,2508.0,11,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,25,21,51300.0,10,0,1,1,1,1,0,0,1
>35,Undergraduate,Man,Dev,3,1,22701.0,8,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,3,10548.0,9,1,1,1,0,1,1,1,1
>35,Master,Man,Dev,22,11,24468.0,3,0,1,0,0,0,0,1,0
<35,Undergraduate,Man,Dev,13,9,109776.0,7,0,1,0,1,0,0,1,0
<35,Undergraduate,Man,Dev,8,2,160000.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,0,10812.0,16,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,1,10992.0,13,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,8,42583.0,12,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,3,6981.0,15,1,1,1,1,1,1,1,0
>35,Undergraduate,NonBinary,Dev,20,11,68102.0,19,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,NotDev,10,4,75669.0,11,1,1,1,1,1,0,0,0
>35,Master,Man,Dev,20,15,51960.0,4,0,1,0,1,0,1,1,0
<35,Other,Man,Dev,1,0,1164.0,5,0,1,1,0,0,0,1,0
>35,Undergraduate,Man,NotDev,25,15,32424.0,8,0,1,1,0,0,0,1,1
<35,NoHigherEd,Man,Dev,6,1,37356.0,15,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,12,3,43239.0,14,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,19,16,77832.0,9,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,7,7,16754.0,11,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,8,5,29580.0,26,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,11,9,93084.0,15,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,14,6,28536.0,28,1,1,1,1,1,1,1,0
>35,NoHigherEd,Man,Dev,23,11,25020.0,11,0,1,1,0,1,1,1,1
>35,NoHigherEd,Man,Dev,16,13,71340.0,28,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,3,0,1550.0,16,1,1,1,1,1,1,1,0
<35,Other,Man,NotDev,20,11,82236.0,15,0,1,0,1,1,1,1,0
>35,Other,Man,Dev,20,10,50316.0,21,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,6,3,46482.0,25,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,10,9,38880.0,8,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,4,3,50000.0,7,0,1,1,0,1,1,0,0
<35,Undergraduate,Man,Dev,2,0,37834.0,17,1,1,1,1,1,1,1,0
>35,NoHigherEd,Man,Dev,20,15,103774.0,9,0,1,0,1,1,1,1,0
>35,NoHigherEd,Man,Dev,25,18,58911.0,12,0,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,25,15,121980.0,25,1,1,1,1,1,1,1,0
<35,Master,Man,Dev,8,2,7884.0,9,0,1,1,1,1,1,1,0
>35,Master,Man,Dev,25,17,70776.0,15,1,1,1,0,1,1,1,0
>35,PhD,Man,Dev,17,13,78000.0,5,0,1,0,0,0,1,1,0
<35,Undergraduate,Man,Dev,10,8,23386.0,12,1,1,1,1,1,1,1,0
<35,Undergraduate,Woman,Dev,7,2,36324.0,7,0,1,0,0,1,1,0,0
>35,Master,Man,Dev,15,8,59454.0,7,0,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,5,1,9336.0,14,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,25,11,101612.0,12,1,1,1,0,1,1,1,0
<35,Undergraduate,Man,Dev,8,7,7704.0,8,0,1,0,1,1,1,1,0
<35,Undergraduate,Man,Dev,15,10,7200.0,18,1,1,1,1,1,1,1,1
<35,Undergraduate,Man,Dev,4,3,20148.0,9,1,1,1,1,1,0,1,0
<35,Other,Man,Dev,11,6,9876.0,26,1,1,1,1,1,1,1,0
<35,NoHigherEd,Man,Dev,3,0,11676.0,6,0,1,1,0,1,1,0,0
>35,NoHigherEd,Man,Dev,17,15,14928.0,12,0,1,0,1,1,1,1,0
<35,Other,Man,Dev,14,3,37620.0,21,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,6,2,5220.0,8,0,1,1,0,1,0,1,0
>35,Other,Man,Dev,40,32,60129.0,17,1,1,0,1,1,1,1,1
<35,Undergraduate,Man,Dev,10,5,8376.0,10,0,0,1,1,0,1,1,0
>35,Master,Man,Dev,24,20,129720.0,23,1,1,1,1,1,1,1,0
<35,Other,Man,Dev,10,8,118908.0,16,0,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,5,4,13740.0,8,0,1,0,1,1,1,1,0
>35,Other,Man,NotDev,35,20,116748.0,15,1,1,1,1,1,0,1,1
>35,Master,Man,Dev,46,29,117600.0,2,0,0,1,0,1,0,0,0
>35,Master,Man,Dev,15,10,40356.0,28,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,22,16,55847.0,19,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,3,0,4188.0,12,0,1,1,1,1,0,1,0
>35,Other,Man,Dev,38,33,51240.0,10,0,1,1,1,1,1,1,1
<35,Undergraduate,Woman,Dev,7,3,26820.0,3,0,1,0,0,0,0,1,0
>35,Undergraduate,Woman,NotDev,2,2,71796.0,18,1,1,0,1,1,1,1,0
<35,Other,Man,Dev,5,2,24014.0,10,0,1,1,1,1,1,0,0
<35,Undergraduate,Man,Dev,11,7,58368.0,19,1,1,1,1,1,0,1,1
>35,Undergraduate,Man,Dev,14,10,27336.0,16,1,1,1,1,1,1,1,0
>35,Master,Man,Dev,20,10,75937.0,16,1,1,1,1,1,1,1,0
>35,Undergraduate,Man,Dev,15,8,11000.0,17,1,1,1,1,1,1,1,0
<35,Undergraduate,Man,Dev,9,8,27923.0,11,0,1,1,1,1,1,1,0
